icao,manufacturer,model,registration,engine_type,num_engines,latitude,longitude,capture_date,capture_time,year,month,day,near_airport
F4,Dji,PHANTOM 3 PROFESSION,N106ZY,Electric,4,41.901949,-87.898182,2025-08-09,12:25:01,2025,8,9,KORD
C404,Oded Tsur,TITAN T-51D MUSTANG,N110AD,Piston,1,42.07078,-88.001282,2025-08-09,13:51:23,2025,8,9,KPWK
C525,Cessna,525,N100PF,Turbofan,2,33.714187,-112.028976,2025-08-09,14:32:32,2025,8,9,KSDL
CH65,Ralph Theodore A,ZODIAC 601 XLB,N114NR,2-Cycle,1,32.779193,-97.136539,2025-08-09,19:10:55,2025,8,9,KDFW
C182,Cessna,182T,N10HP,Piston,1,33.718027,-112.005313,2025-08-09,22:33:41,2025,8,9,KSDL
C310,Cessna,310,N116BG,Piston,2,40.83791,-111.897625,2025-08-10,06:24:15,2025,8,10,KSLC
FA10,Dassault-Breguet,FALCON 10,N111WH,Turbofan,2,28.483728,-81.248784,2025-08-10,11:20:14,2025,8,10,KMCO
G280,Iai Ltd,GULFSTREAM G280,N1224M,Turbofan,2,36.210976,-115.100148,2025-08-10,15:05:45,2025,8,10,KLAS
C172,Cessna,R172K,N1167V,Piston,1,43.934552,-88.684665,2025-08-10,15:32:05,2025,8,10,KOSH
RV4,Powell K D/Powell D T,RV-4,N111JH,Piston,1,44.744919,-93.361599,2025-08-10,15:47:07,2025,8,10,KMSP
A320,Airbus Industrie,A320-214,N121UW,Turbofan,2,47.399893,-122.316694,2025-08-10,17:08:29,2025,8,10,KSEA
BE50,Grob-Werke,TWIN ASTIR,N104NS,None,0,33.97723,-84.176605,2025-08-10,17:17:10,2025,8,10,KPDK
C172,Cessna,172S,N1033Y,Piston,1,40.67519,-74.17896,2025-08-10,19:03:03,2025,8,10,KEWR
PA24,Piper,PA-24-250,N10SG,Piston,1,29.979648,-95.350179,2025-08-10,20:14:26,2025,8,10,KIAH
LNC4,Wright Beaumont B,LANCAIR IV P,N100C,Piston,1,47.521418,-122.359826,2025-08-10,21:52:15,2025,8,10,KSEA
C150,Cessna,150L,N11442,Piston,1,47.373211,-122.32394,2025-08-11,07:18:03,2025,8,11,KSEA
C150,Cessna,150L,N11944,Piston,1,29.905771,-95.318295,2025-08-11,07:37:14,2025,8,11,KIAH
C177,Cessna,177B,N11825,Piston,1,33.287575,-111.927934,2025-08-11,08:06:06,2025,8,11,KPHX
M20P,Mooney,M20C,N1215X,Piston,1,35.94724,-115.271355,2025-08-11,08:24:34,2025,8,11,KLAS
PA46,Piper,PA46-500TP,N117PW,Turboprop,1,40.595084,-73.681072,2025-08-11,09:26:51,2025,8,11,KJFK
E135,Embraer S A,ERJ 170-200 LL,N110SY,Turbofan,2,42.332211,-70.958659,2025-08-11,11:06:29,2025,8,11,KBOS
C150,Cessna,150L,N10507,Piston,1,34.204419,-118.559692,2025-08-11,13:14:01,2025,8,11,KVNY
C208,Cessna,208,N104WY,Turboprop,1,28.532257,-81.175844,2025-08-11,14:50:09,2025,8,11,KMCO
C172,Cessna,172H,N105RD,Piston,1,29.949557,-95.398313,2025-08-11,15:59:22,2025,8,11,KIAH
PA11,Piper,PA-18-105 SPECIAL,N108T,Piston,1,26.019253,-80.215035,2025-08-11,16:22:03,2025,8,11,KFLL
CB1,Cwian Walter D,HATZ,N11WC,Piston,1,44.908881,-93.148442,2025-08-11,17:18:31,2025,8,11,KMSP
C150,Cessna,150L,N11821,Piston,1,33.010499,-96.860133,2025-08-11,22:24:16,2025,8,11,KADS
M20P,Mooney,M20J,N1046U,Piston,1,32.906929,-96.982599,2025-08-12,12:13:27,2025,8,12,KDFW
M20P,Mooney,M20R,N10045,Piston,1,33.523029,-111.79391,2025-08-12,13:23:38,2025,8,12,KSDL
PA11,Caldwell,PITTS SPECIAL S-1C,N117TH,Piston,1,28.417347,-81.426492,2025-08-12,16:36:52,2025,8,12,KMCO
PA24,Piper,PA-24-260,N10816,Piston,1,42.027515,-87.83483,2025-08-12,18:40:39,2025,8,12,KORD
YK55,Yakovlev,YAK-55M,N1001L,Piston,1,32.986866,-97.171869,2025-08-12,18:54:38,2025,8,12,KDFW
PA32,Piper,PA-32-300,N100BJ,Piston,1,39.852325,-104.765141,2025-08-12,19:58:24,2025,8,12,KDEN
F4,Shannon Bruce Scott,PHANTOM,N102BS,Piston,1,40.728738,-111.991584,2025-08-12,21:44:36,2025,8,12,KSLC
C172,Cessna,172G,N1127F,Piston,1,34.13554,-118.394447,2025-08-13,07:52:31,2025,8,13,KVNY
BE35,Beech,V35B,N1129T,Piston,1,32.7018,-117.279443,2025-08-13,12:49:45,2025,8,13,KSAN
PC12,Pilatus Aircraft Ltd,PC-12/47E,N1227Q,Turboprop,1,44.095717,-88.650191,2025-08-13,14:18:24,2025,8,13,KOSH
RV10,Olson Timothy D,RV-10,N104CD,Piston,1,40.880054,-111.94201,2025-08-13,15:23:32,2025,8,13,KSLC
A321,Airbus Industrie,A321-231,N101NN,Turbofan,2,35.992048,-115.00457,2025-08-13,17:33:13,2025,8,13,KLAS
C182,Cessna,R182,N1126C,Piston,1,28.502186,-81.455947,2025-08-13,19:41:52,2025,8,13,KMCO
B206,Bell,206L-3,N112EP,Turboshaft,1,40.49937,-73.790408,2025-08-13,20:10:45,2025,8,13,KJFK
C560,Cessna,560XL,N1088R,Turbofan,2,28.317731,-81.399539,2025-08-13,20:23:05,2025,8,13,KMCO
C150,Cessna,150L,N11621,Piston,1,32.823048,-117.222051,2025-08-14,08:23:48,2025,8,14,KSAN
PC24,Pilatus Aircraft Ltd,PC-24,N107PJ,Turbofan,2,32.663591,-117.089586,2025-08-14,09:32:05,2025,8,14,KSAN
RV7,Hardock J,RV-7,N103RV,Piston,1,34.166624,-118.550175,2025-08-14,11:44:56,2025,8,14,KVNY
ALIG,Sport Plane Dynamics Llc,LIGHTNING,N121L,2-Cycle,1,32.830448,-96.943803,2025-08-14,12:34:15,2025,8,14,KADS
C182,Cessna,182P,N1090M,Piston,1,42.50348,-70.956256,2025-08-14,13:26:29,2025,8,14,KBOS
PA32,Piper,PA-32-300,N1192X,Piston,1,42.24124,-87.77751,2025-08-14,13:39:04,2025,8,14,KPWK
PA28,Piper,PA-28-140,N1027B,Piston,1,26.040805,-80.206467,2025-08-14,14:20:49,2025,8,14,KFLL
M20P,Mooney Aircraft Corp.,M20K,N1163U,Piston,1,33.39244,-111.920128,2025-08-14,17:15:41,2025,8,14,KPHX
C172,Cessna,172S,N106ED,Piston,1,40.786665,-73.401844,2025-08-14,20:45:52,2025,8,14,KFRG
AC68,Moss Jim,MOSS-LAIRD SUPER SOL,N12048,Piston,1,29.943833,-95.483925,2025-08-15,07:47:30,2025,8,15,KIAH
S22T,Cirrus Design Corp,SR22,N10502,Piston,1,40.678269,-73.331037,2025-08-15,07:56:53,2025,8,15,KFRG
R66,Robinson Helicopter Co,R66,N11SR,Turboshaft,1,47.359741,-122.200062,2025-08-15,10:18:24,2025,8,15,KSEA
C182,Cessna,182T,N119LS,Piston,1,37.566175,-122.445145,2025-08-15,11:55:31,2025,8,15,KSFO
SR20,Cirrus Design Corp,SR20,N103VA,Piston,1,44.046837,-88.601738,2025-08-15,13:37:46,2025,8,15,KOSH
C210,Cessna,T210L,N118RS,Piston,1,47.506821,-122.311404,2025-08-15,13:58:16,2025,8,15,KSEA
FA10,Dassault-Breguet,FALCON 10,N108KC,Turbofan,2,32.652455,-117.194724,2025-08-15,14:23:02,2025,8,15,KSAN
PA28,Piper,PA-28-181,N1207H,Piston,1,33.983301,-118.456508,2025-08-15,14:52:59,2025,8,15,KLAX
PA23,Piper,PA-23,N1167P,Piston,2,30.049483,-95.238423,2025-08-15,17:12:38,2025,8,15,KIAH
PA28,Piper,PA-28-161,N101KW,Piston,1,36.122542,-115.300235,2025-08-15,17:39:05,2025,8,15,KLAS
BIPL,Hedding Tim,EAA BIPLANE P2,N100TH,Piston,1,44.86403,-93.214761,2025-08-15,18:23:24,2025,8,15,KMSP
C140,Cessna,140A,N1106D,Piston,1,37.765279,-122.409614,2025-08-15,19:48:06,2025,8,15,KSFO
R44,Robinson Helicopter,R44,N116VK,Piston,1,42.30283,-83.500688,2025-08-15,19:51:02,2025,8,15,KDTW
C140,Cessna,401,N103EC,Piston,2,32.883098,-96.734044,2025-08-15,21:10:34,2025,8,15,KADS
SKAR,Flying K Enterprizes,SKY RAIDER II,N108RG,Rocket,1,33.02986,-96.798509,2025-08-15,21:14:31,2025,8,15,KADS
C177,Cessna,177B,N11950,Piston,1,25.759819,-80.376292,2025-08-16,09:10:28,2025,8,16,KMIA
C150,Cessna,150L,N11290,Piston,1,33.860676,-84.321881,2025-08-16,13:06:57,2025,8,16,KPDK
C172,Cessna,172M,N111SA,2-Cycle,1,44.946555,-93.159819,2025-08-16,14:33:51,2025,8,16,KMSP
C177,Cessna,177B,N11330,Piston,1,29.870546,-95.231561,2025-08-16,19:02:08,2025,8,16,KIAH
COUG,Blair-Nesmith,COUGAR I,N10169,Piston,1,33.62513,-84.294316,2025-08-16,21:19:59,2025,8,16,KATL
PA32,Piper,PA-32R-300,N106AT,Piston,1,33.648824,-111.830484,2025-08-17,12:14:49,2025,8,17,KSDL
TLEG,Six Chuter Inc,LEGEND XL,N102SC,Rocket,1,45.03257,-93.272661,2025-08-17,14:31:54,2025,8,17,KMSP
BE35,Beech,V35,N119RB,Piston,1,28.340821,-81.253305,2025-08-18,08:47:08,2025,8,18,KMCO
TAMP,Socata,TB 9 TAMPICO,N114TV,Piston,1,40.802571,-111.906086,2025-08-18,10:09:52,2025,8,18,KSLC
PAT4,Piper,PA-31T,N115BM,Turboprop,2,33.640144,-84.391389,2025-08-18,10:40:43,2025,8,18,KATL
FA20,Dassault Aviation,FALCON 2000EX,N118AD,Turbofan,2,33.481161,-111.876341,2025-08-18,13:52:52,2025,8,18,KSDL
M20P,Mooney,M20J,N1201S,Piston,1,33.377767,-112.002392,2025-08-18,17:01:02,2025,8,18,KPHX
PA23,Piper,PA-23-250,N101NW,Piston,2,32.999644,-97.182928,2025-08-18,22:19:39,2025,8,18,KDFW
R44,Robinson Helicopter,R44,N108DJ,Piston,1,33.859633,-84.307428,2025-08-19,08:53:37,2025,8,19,KPDK
E45X,Embraer,EMB-145XR,N12195,Turbofan,2,42.162444,-83.501241,2025-08-19,09:12:16,2025,8,19,KDTW
BE99,Beech,C-99,N106SX,Turboprop,2,42.376848,-71.011009,2025-08-19,09:31:34,2025,8,19,KBOS
BE55,Beech,D55,N100NK,Piston,2,47.561733,-122.325822,2025-08-19,09:47:11,2025,8,19,KSEA
BE35,Beech,G35,N109AK,Piston,1,39.638244,-104.895068,2025-08-19,10:29:26,2025,8,19,KAPA
RV14,Howard Dean,RV-14,N114PA,Piston,1,33.875399,-84.335035,2025-08-19,14:59:53,2025,8,19,KPDK
F900,Dassault-Breguet,MYSTERE FALCON 900,N111FJ,Turbofan,3,40.652511,-111.985605,2025-08-20,07:58:13,2025,8,20,KSLC
C182,Cessna,182Q,N117PH,Piston,1,42.189399,-83.375763,2025-08-20,13:12:35,2025,8,20,KDTW
M20P,Mooney,M20J,N1165W,Piston,1,36.19955,-115.269658,2025-08-20,14:33:03,2025,8,20,KLAS
B505,Bell Helicopter Textron Canada,505,N1116S,Turboshaft,1,42.199534,-87.818751,2025-08-20,14:51:53,2025,8,20,KPWK
B206,Bell,206A,N118BA,Turboshaft,1,39.840866,-104.613749,2025-08-20,20:42:07,2025,8,20,KDEN
F4,Dji,PHANTOM 3 PROFESSION,N105EJ,Electric,4,39.773365,-104.708002,2025-08-21,07:44:42,2025,8,21,KDEN
R22,Robinson Helicopter,R22 BETA,N115LE,Piston,1,26.119247,-80.2445,2025-08-21,08:01:29,2025,8,21,KFLL
RV7,Carlos Walter Jazun,RV-7,N116CW,Piston,1,40.661832,-73.519915,2025-08-21,10:56:04,2025,8,21,KFRG
YALE,North American,NAVION L-17A,N109F,Piston,1,26.133225,-80.052193,2025-08-21,10:58:13,2025,8,21,KFLL
SKAR,Six Chuter Inc,SKY RIDER AEROCHUTE,N108ZX,Rocket,1,36.231764,-115.189638,2025-08-21,13:00:54,2025,8,21,KLAS
BE18,Beech,D18S,N121SC,Piston,2,40.602497,-74.054238,2025-08-21,13:24:57,2025,8,21,KEWR
LNC4,Keegan John W,LANCAIR PROPJET,N115JK,Turboprop,1,32.774677,-117.091085,2025-08-21,15:37:14,2025,8,21,KSAN
PA31,Piper,PA-31-350,N114SA,Piston,2,28.391591,-81.277391,2025-08-21,16:57:06,2025,8,21,KMCO
PA47,Smith,AEROSTAR 601,N10BG,Piston,2,33.498935,-111.773518,2025-08-21,21:43:27,2025,8,21,KSDL
PA18,Piper,PA-18-150,N1121C,Piston,1,37.497041,-122.305609,2025-08-21,21:58:42,2025,8,21,KSFO
SR20,Cirrus Design Corp,SR20,N11XT,Piston,1,37.729965,-122.342684,2025-08-21,22:47:35,2025,8,21,KSFO
BE20,Beech,200C,N111NS,Turboprop,2,44.995789,-93.080157,2025-08-22,06:09:51,2025,8,22,KMSP
BE55,Beech,95-55,N111JZ,Piston,2,37.584545,-122.267141,2025-08-22,06:18:23,2025,8,22,KSFO
M20P,Mooney,M20M,N121T,Piston,1,42.334008,-71.13678,2025-08-22,10:24:18,2025,8,22,KBOS
C150,Cessna,150K,N1032M,Piston,1,47.415777,-122.445236,2025-08-22,13:17:50,2025,8,22,KSEA
C150,Cessna,150L,N10832,Piston,1,41.107821,-73.789422,2025-08-22,13:25:55,2025,8,22,KHPN
MOSQ,Dehavilland Canada,DH98 MOSQUITO FBMK26,N114KA,Piston,2,42.330216,-71.061074,2025-08-22,15:33:11,2025,8,22,KBOS
PA28,Piper,PA-28-161,N104FG,Piston,1,44.951914,-93.283449,2025-08-22,16:05:20,2025,8,22,KMSP
RV10,Ms Aviation Llc,RV-10,N112SM,2-Cycle,1,25.894966,-80.363688,2025-08-22,18:47:30,2025,8,22,KMIA
F4,Dji,PHANTOM 4,N109WD,Electric,4,33.526957,-84.419014,2025-08-22,20:10:25,2025,8,22,KATL
BE36,Beech,A36,N1057W,Piston,1,40.785218,-111.919731,2025-08-22,20:46:04,2025,8,22,KSLC
C177,Cessna,177B,N11585,Piston,1,33.897446,-118.555444,2025-08-22,21:55:06,2025,8,22,KLAX
PA24,Piper,PA-24-260,N11CV,Piston,1,29.931501,-95.244144,2025-08-22,22:10:33,2025,8,22,KIAH
BE55,Beech,95-B55 (T42A),N100GM,Piston,2,40.923902,-111.84991,2025-08-23,07:31:19,2025,8,23,KSLC
C150,Cessna,150M,N111HC,2-Cycle,1,40.788034,-74.109252,2025-08-23,11:10:25,2025,8,23,KEWR
SREY,Progressive Aerodyne Inc,SEAREY LSA,N1024K,2-Cycle,1,42.171738,-87.834249,2025-08-23,13:49:20,2025,8,23,KPWK
C182,Cessna,182P,N1131W,Piston,1,26.183661,-80.119272,2025-08-23,13:57:30,2025,8,23,KFLL
GLF5,Gulfstream Aerospace,GV-SP (G550),N100HB,Turbofan,2,44.9503,-93.259616,2025-08-23,16:33:50,2025,8,23,KMSP
C150,Cessna,150L,N11953,Piston,1,37.653682,-122.27745,2025-08-23,18:46:01,2025,8,23,KSFO
BE20,Beech,B200,N119MC,Turboprop,2,32.779702,-96.911323,2025-08-23,21:21:06,2025,8,23,KDFW
RC70,Rockwell International,114,N114HP,Piston,1,39.769031,-104.527136,2025-08-23,22:12:39,2025,8,23,KDEN
M20P,Mooney,M20J,N1141A,Piston,1,33.63141,-84.493941,2025-08-24,11:14:25,2025,8,24,KATL
BE55,Beech,95-A55,N111TX,Piston,2,32.701219,-117.292635,2025-08-24,14:06:46,2025,8,24,KSAN
C206,Cessna,U206F,N1020V,Piston,1,42.308658,-71.059432,2025-08-24,16:35:04,2025,8,24,KBOS
C206,Cessna,U206G,N1158Z,Turboshaft,1,25.678126,-80.267419,2025-08-24,20:49:52,2025,8,24,KMIA
C150,Cessna,150L,N11628,Piston,1,45.017877,-93.115807,2025-08-25,06:35:14,2025,8,25,KMSP
SA30,Thomas,STARDUSTER TOO SA300,N10BT,Piston,1,40.493146,-73.726825,2025-08-25,07:38:01,2025,8,25,KJFK
C150,Cessna,150L,N11610,Piston,1,33.994634,-84.197915,2025-08-25,08:17:41,2025,8,25,KPDK
BE36,Beech,A36,N1089W,Piston,1,32.981887,-97.130988,2025-08-25,10:02:57,2025,8,25,KDFW
C210,Cessna,T210L,N10YT,Piston,1,25.920691,-80.393199,2025-08-25,12:42:34,2025,8,25,KMIA
BE55,Beech,E-55,N1183,Piston,2,42.134593,-87.764564,2025-08-25,15:19:35,2025,8,25,KPWK
WACO,Waco,ATO,N11211,Piston,1,25.855745,-80.334129,2025-08-25,16:41:38,2025,8,25,KMIA
PC12,Pilatus Aircraft Ltd,PC-12/47E,N104SC,Turboprop,1,32.813254,-117.090816,2025-08-26,13:32:16,2025,8,26,KSAN
PA32,Piper,PA-32R-300,N111SN,Piston,1,33.330248,-112.005232,2025-08-26,16:08:49,2025,8,26,KPHX
C185,Cessna,A185F,N111EY,Piston,1,32.867498,-96.995842,2025-08-26,17:01:16,2025,8,26,KDFW
S22T,Cirrus Design Corp,SR22,N121HC,Piston,1,33.75872,-84.315997,2025-08-26,17:15:50,2025,8,26,KATL
RV12,Vans Aircraft Inc,RV-12,N112KK,2-Cycle,1,33.582709,-111.933376,2025-08-26,20:37:44,2025,8,26,KPHX
PA30,Piper,PA-30,N1111H,Piston,2,41.992976,-87.759641,2025-08-26,22:30:16,2025,8,26,KORD
M20P,Mooney,M20J,N10EX,Piston,1,36.131326,-115.128348,2025-08-27,07:10:24,2025,8,27,KLAS
PA18,Piper,PA-18A-135,N1099Y,Piston,1,33.762293,-84.316172,2025-08-27,07:13:34,2025,8,27,KATL
C150,Cessna,150L,N11149,Piston,1,43.90711,-88.578076,2025-08-27,12:52:04,2025,8,27,KOSH
PA18,Piper,PA-18-150,N1118V,Piston,1,34.237122,-118.361732,2025-08-27,14:48:41,2025,8,27,KVNY
SR22,Cirrus Design Corp,SR22T,N1124L,Piston,1,42.288193,-83.268726,2025-08-27,15:32:42,2025,8,27,KDTW
SR22,Cirrus Design Corp,SR22T,N100RZ,Piston,1,32.969415,-96.90431,2025-08-27,16:07:53,2025,8,27,KADS
M20P,Mooney Aircraft Corp.,M20K,N106Q,Piston,1,33.938136,-84.383463,2025-08-27,17:41:02,2025,8,27,KPDK
M20P,Mooney,M20R,N11VV,Piston,1,33.030365,-96.880369,2025-08-27,22:39:04,2025,8,27,KADS
S22T,Cirrus Design Corp,SR22,N102DW,Piston,1,33.599949,-84.295469,2025-08-28,09:04:24,2025,8,28,KATL
CRUZ,Czech Sport Aircraft A S,SPORTCRUISER,N116SC,2-Cycle,1,37.705255,-122.458728,2025-08-28,12:28:40,2025,8,28,KSFO
PA32,Piper,PA-32-300,N112WM,Piston,1,40.946671,-73.712032,2025-08-28,17:13:22,2025,8,28,KHPN
PA28,Piper,PA-28R-201T,N1168H,Piston,1,44.778647,-93.212905,2025-08-29,06:17:44,2025,8,29,KMSP
C172,Cessna,172L,N1124M,Piston,1,40.734356,-74.194225,2025-08-29,08:09:25,2025,8,29,KTEB
VR7,Vashon Aircraft,RANGER R7,N105GT,2-Cycle,1,33.565733,-111.978644,2025-08-29,08:44:21,2025,8,29,KPHX
C172,Cessna,R172K,N1152V,Piston,1,42.060296,-87.813281,2025-08-29,10:31:39,2025,8,29,KPWK
SR22,Cirrus Design Corp,SR22T,N108LC,Piston,1,40.615692,-74.111672,2025-08-29,17:04:17,2025,8,29,KEWR
PA18,Piper,PA-18,N1109J,Piston,1,33.31158,-112.086695,2025-08-29,17:26:13,2025,8,29,KPHX
PA28,Piper,PA-28-181,N113SW,Piston,1,42.104551,-87.994634,2025-08-29,19:04:38,2025,8,29,KPWK
C150,Cessna,150L,N10509,Piston,1,25.719807,-80.19824,2025-08-29,20:21:25,2025,8,29,KMIA
C77R,Cessna,177,N100LD,Piston,1,33.767526,-84.440975,2025-08-30,08:47:23,2025,8,30,KATL
SR20,Cirrus Design Corp,SR20,N119MK,Piston,1,47.582633,-122.331333,2025-08-30,15:30:43,2025,8,30,KSEA
RV8,Brunckhorst Christian A,RV-8,N12007,Piston,1,33.837525,-118.403485,2025-08-30,16:57:50,2025,8,30,KLAX
PA28,Piper,PA-28-151,N1068H,Piston,1,33.699634,-111.774584,2025-08-30,17:03:10,2025,8,30,KSDL
PA47,Smith,AEROSTAR 601P,N117F,Piston,2,44.740633,-93.27753,2025-08-30,20:53:08,2025,8,30,KMSP
M20P,Mooney,M20J,N115MS,Piston,1,40.630101,-73.338883,2025-08-30,22:03:09,2025,8,30,KFRG
M20P,Mooney,M20J,N1090P,Piston,1,32.717574,-117.341274,2025-08-31,08:00:51,2025,8,31,KSAN
C182,Cessna,182D,N107WF,Piston,1,33.900008,-118.273712,2025-08-31,16:03:41,2025,8,31,KLAX
C150,Cessna,150,N100UD,Piston,1,32.729217,-117.19972,2025-08-31,18:19:01,2025,8,31,KSAN
S76,Sikorsky Aircraft Corp,S-76D,N115MQ,Turboshaft,2,41.828926,-87.983112,2025-08-31,19:12:39,2025,8,31,KORD
PC24,Pilatus Aircraft Ltd,PC-24,N114HA,Turbofan,2,25.913327,-80.349326,2025-08-31,22:01:57,2025,8,31,KMIA
R44,Robinson Helicopter,R44,N104EG,Piston,1,37.751334,-122.40078,2025-08-31,22:41:16,2025,8,31,KSFO
PA32,Piper,PA-32R-300,N118ES,Piston,1,32.815914,-117.101692,2025-08-31,22:54:28,2025,8,31,KSAN
PA18,Piper,PA-18,N1175A,Piston,1,32.824951,-117.304407,2025-09-01,10:32:51,2025,9,1,KSAN
A37,Farina Paul,DRAGONFLY C,N106PF,Rocket,1,26.053966,-80.264434,2025-09-01,11:48:31,2025,9,1,KFLL
SA30,Sittauer Larry,STARDUSTER II SA300,N115WS,Piston,1,42.201818,-83.469182,2025-09-01,12:07:42,2025,9,1,KDTW
SR22,Cirrus Design Corp,SR22T,N101TP,Piston,1,40.768327,-111.948989,2025-09-01,12:16:23,2025,9,1,KSLC
M20P,Mooney Aircraft Corp.,M20K,N1168N,Piston,1,40.532415,-73.818799,2025-09-01,13:31:15,2025,9,1,KJFK
AA5,American,AA-5,N100YA,Piston,1,33.791224,-84.40744,2025-09-01,17:55:46,2025,9,1,KPDK
C310,Cessna,310I,N10KM,Piston,2,25.80808,-80.293616,2025-09-01,19:13:21,2025,9,1,KMIA
SPOR,North Wing Uum Inc,SPORT X2,N10364,Rocket,1,42.107371,-83.405283,2025-09-01,20:36:27,2025,9,1,KDTW
C150,Cessna,150L,N10082,Piston,1,34.315454,-118.635048,2025-09-01,20:37:41,2025,9,1,KVNY
BE35,Beech,V35B,N119TT,Piston,1,42.00075,-87.914761,2025-09-02,06:41:24,2025,9,2,KORD
E135,Embraer S A,ERJ 170-200 LR,N119SY,Turbofan,2,28.333033,-81.234637,2025-09-02,07:29:02,2025,9,2,KMCO
S22T,Cirrus Design Corp,SR22,N118CH,Piston,1,32.80933,-117.315751,2025-09-02,07:43:37,2025,9,2,KSAN
SR22,Cirrus Design Corp,SR22T,N1201M,Piston,1,34.154003,-118.630399,2025-09-02,12:11:37,2025,9,2,KVNY
BE9T,Beech,F90,N111EN,Turboprop,2,40.747835,-74.094077,2025-09-02,22:03:16,2025,9,2,KEWR
M20P,Mooney,M20F,N1133X,Piston,1,36.031149,-115.059437,2025-09-03,07:34:46,2025,9,3,KLAS
C150,Cessna,150L,N11873,Piston,1,40.796855,-73.310465,2025-09-03,14:32:20,2025,9,3,KFRG
DHC2,Dehavilland,BEAVER DHC-2 MK.1,N1117F,Piston,1,32.745698,-117.255656,2025-09-03,14:36:45,2025,9,3,KSAN
DHC3,Dehavilland,DHC-3,N1018B,Piston,1,33.968651,-118.509783,2025-09-03,14:57:09,2025,9,3,KLAX
GLF5,Gulfstream Aerospace Corp,GVIII-G700,N110GA,Turbofan,2,37.498194,-122.482518,2025-09-03,19:34:28,2025,9,3,KSFO
CH65,Steve M Michael,STOL CH 750SD,N101SM,Piston,1,37.636581,-122.270358,2025-09-04,09:37:26,2025,9,4,KSFO
PUL6,Stanley G Stepp,PULSAR XP,N119HL,2-Cycle,1,44.841217,-93.304049,2025-09-04,10:43:33,2025,9,4,KMSP
A321,Airbus,A321-211,N117DX,Turbofan,2,39.820785,-104.802476,2025-09-04,13:37:02,2025,9,4,KDEN
C172,Cessna,172G,N1173F,Piston,1,33.446691,-112.150988,2025-09-04,14:02:44,2025,9,4,KPHX
PA23,Piper,PA-23-250,N121SL,Piston,2,41.18845,-73.601016,2025-09-04,16:02:30,2025,9,4,KHPN
M20P,Mooney,M20C,N1203X,Piston,1,25.710554,-80.390764,2025-09-04,21:13:11,2025,9,4,KMIA
C2,Aeronca,C-2,N10170,Piston,1,40.871659,-73.357162,2025-09-04,22:33:44,2025,9,4,KFRG
DRAG,Kirchoff Earl K,BOWERS FLY BABY IB,N1174B,Piston,1,33.772723,-111.964571,2025-09-05,07:16:43,2025,9,5,KSDL
C525,Cessna,525,N11LG,Turbofan,2,40.691796,-73.493026,2025-09-05,10:48:22,2025,9,5,KFRG
PA30,Piper,PA-30,N103PG,Piston,2,40.61495,-73.306994,2025-09-05,10:52:04,2025,9,5,KFRG
M20P,Mooney,M20R,N1013L,Piston,1,32.8264,-97.103171,2025-09-05,17:50:34,2025,9,5,KDFW
S22T,Cirrus Design Corp,SR22,N100MJ,Piston,1,28.361266,-81.417195,2025-09-05,18:09:51,2025,9,5,KMCO
C182,Cessna,182T,N1186T,Piston,1,25.747006,-80.393608,2025-09-05,18:33:25,2025,9,5,KMIA
PAT4,Piper,PA-31T,N1183G,Turboprop,2,40.770127,-111.865937,2025-09-05,19:16:11,2025,9,5,KSLC
B350,Eurocopter,AS 350 B3,N118MB,Turboshaft,1,39.778924,-104.702155,2025-09-05,19:31:38,2025,9,5,KDEN
SR22,Cirrus Design Corp,SR22T,N1128R,Piston,1,33.752422,-84.255896,2025-09-05,21:45:34,2025,9,5,KPDK
R44,Robinson Helicopter Company,R44 II,N1086B,Piston,1,33.431301,-112.039795,2025-09-05,22:49:30,2025,9,5,KPHX
UH12,Hiller,UH-12E,N1151L,Piston,1,41.990929,-87.855124,2025-09-06,08:57:56,2025,9,6,KORD
C208,Cessna,208B,N1029Y,Turboprop,1,44.743169,-93.163497,2025-09-06,13:08:12,2025,9,6,KMSP
RV14,Nashner Michael S,RV-14,N117MN,Piston,1,41.181556,-73.792439,2025-09-06,13:40:28,2025,9,6,KHPN
CL30,Ake David E,CHALLENGER II CLIP W,N104HT,Piston,1,33.047321,-97.161828,2025-09-06,13:49:34,2025,9,6,KDFW
C340,Cessna,340,N100HJ,Piston,2,42.14089,-87.876472,2025-09-06,14:09:38,2025,9,6,KPWK
RV10,Phelan W/Robinson J,RV-10,N104BP,Piston,1,40.819472,-74.178711,2025-09-06,16:12:06,2025,9,6,KTEB
BE33,Beech,F33A,N121RW,Piston,1,40.809253,-111.844366,2025-09-06,19:23:03,2025,9,6,KSLC
C310,Cessna,E310H,N1119Q,Piston,2,40.708759,-74.228335,2025-09-06,19:42:00,2025,9,6,KEWR
BE36,Beech,A36,N10L,Piston,1,37.716904,-122.525904,2025-09-06,19:45:43,2025,9,6,KSFO
C150,Cessna,150L,N10380,Piston,1,42.245568,-71.103664,2025-09-06,20:24:46,2025,9,6,KBOS
C172,Cessna,172R,N109LU,Piston,1,39.940783,-104.687737,2025-09-06,20:44:32,2025,9,6,KDEN
RBEL,Stewart Dan H,MURPHY REBEL,N112R,Piston,1,33.03271,-96.699174,2025-09-07,06:31:45,2025,9,7,KADS
M20P,Mooney,M20J,N1138N,Piston,1,30.094721,-95.453979,2025-09-07,16:41:45,2025,9,7,KIAH
